method,use_morphology,seed,task,global_step,update,episodic_return,episodic_success,policy_loss,value_loss,entropy,approx_kl,clipfrac,distill_kl,distill_std_kl,log_std_mean
kl,False,0,T3,35840,6,0.4802124798297882,0.0,-0.0014384984970092773,2.441826343536377,2.7221944332122803,0.0027167764492332935,0.028157552083333332,0.016813507303595543,9.679794311523438e-05,-0.511554479598999
kl,False,0,T3,36864,7,0.4500542879104614,0.0,-0.012057274580001831,2.734013557434082,2.720571517944336,0.0022313406225293875,0.10514322916666667,0.009230575524270535,0.0001308917999267578,-0.5121248364448547
kl,False,0,T3,37888,8,0.533319354057312,0.0,-0.008024770766496658,2.109520435333252,2.717207193374634,0.0030147740617394447,0.06266276041666667,0.011893239803612232,0.00014102458953857422,-0.513238787651062
kl,False,0,T3,38912,9,0.4749215841293335,0.0,-0.011715758591890335,1.739116907119751,2.7148401737213135,0.0042353966273367405,0.03466796875,0.010488374158740044,0.00014019012451171875,-0.5140466690063477
kl,False,0,T3,39936,10,0.26950567960739136,0.0,-0.0052347332239151,1.2873592376708984,2.7125051021575928,0.003006654791533947,0.04345703125,0.007404868956655264,8.672475814819336e-05,-0.5147859454154968
kl,False,0,T3,40960,11,0.21607598662376404,0.0,0.0011159367859363556,1.0437157154083252,2.7111127376556396,0.0020028878934681416,0.018229166666666668,0.010672151111066341,0.0001308917999267578,-0.515236496925354
kl,False,0,T3,41984,12,0.3267468810081482,0.0,0.001947430893778801,0.9067841172218323,2.7079579830169678,0.0038380627520382404,0.01123046875,0.008904600515961647,0.0002358555793762207,-0.5163893103599548
kl,False,0,T3,43008,13,0.27979570627212524,0.0,-0.004213258624076843,0.5193838477134705,2.705862283706665,0.00490172952413559,0.02734375,0.013485437259078026,0.0002613663673400879,-0.5169863104820251
kl,False,0,T3,44032,14,0.38290148973464966,0.0,-0.0032526031136512756,0.39456939697265625,2.7030584812164307,0.0040427567437291145,0.042643229166666664,0.013312315568327904,0.0003001689910888672,-0.517970085144043
kl,False,0,T3,45056,15,0.7123740911483765,0.0,-0.003965448122471571,0.26393064856529236,2.704946756362915,0.005574528127908707,0.06852213541666667,0.025554947555065155,0.0003064870834350586,-0.5172213912010193
kl,False,0,T3,46080,16,0.6171324849128723,0.0,-0.007145472802221775,0.1758488416671753,2.7090017795562744,0.0043990593403577805,0.038736979166666664,0.04745771735906601,0.0003262162208557129,-0.5158830881118774
kl,False,0,T3,47104,17,0.7797130346298218,0.0,-0.002156103029847145,0.09204177558422089,2.7149622440338135,0.003969054669141769,0.06005859375,0.056775592267513275,0.00034922361373901367,-0.5138450264930725
kl,False,0,T3,48128,18,1.0430471897125244,0.0,-0.02114572748541832,0.08243788778781891,2.7192652225494385,0.003780972445383668,0.07470703125,0.0814204066991806,0.0003593564033508301,-0.5124825239181519
kl,False,0,T3,49152,19,1.2547016143798828,0.0,-0.021339043974876404,0.04930661618709564,2.7203943729400635,0.004877232015132904,0.10026041666666667,0.12466423213481903,0.0003750324249267578,-0.512141227722168
kl,False,0,T3,50176,20,2.5946431159973145,0.0,-0.012070747092366219,0.14594687521457672,2.7197535037994385,0.004776792135089636,0.10498046875,0.16800323128700256,0.0004070401191711426,-0.5123856663703918
kl,False,0,T3,51200,21,5.588482856750488,0.0,-0.007511783391237259,0.4470254182815552,2.7207510471343994,0.005217462778091431,0.07340494791666667,0.2222978174686432,0.00043511390686035156,-0.5119792819023132
kl,False,0,T3,52224,22,3.509249687194824,0.0,-0.006808049976825714,0.3456489145755768,2.7233355045318604,0.009493399411439896,0.06998697916666667,0.2928270101547241,0.00048595666885375977,-0.5111277103424072
kl,False,0,T3,53248,23,7.414340019226074,0.0,-0.0063400957733392715,3.457212448120117,2.7238805294036865,0.005492919124662876,0.005696614583333333,0.3526570200920105,0.0005303025245666504,-0.5109882950782776
kl,False,0,T3,54272,24,8.682500839233398,0.0,-0.013832230120897293,4.457826614379883,2.7238893508911133,0.004435052629560232,0.009928385416666666,0.43244606256484985,0.0005778074264526367,-0.510972797870636
kl,False,0,T3,55296,25,7.03695011138916,0.0,0.0010460512712597847,8.293071746826172,2.723924398422241,0.0012856454122811556,0.0,0.48052865266799927,0.0005979537963867188,-0.5109638571739197
kl,False,0,T3,56320,26,24.148916244506836,1.0,-0.007541961967945099,11.107752799987793,2.7239818572998047,0.0032467583660036325,0.00146484375,0.4826356768608093,0.0006082653999328613,-0.510943591594696
kl,False,0,T3,57344,27,18.812105178833008,0.0,-7.438287138938904e-05,9.661310195922852,2.7239866256713867,0.000983817270025611,0.0,0.47795483469963074,0.000607609748840332,-0.5109450221061707
kl,False,0,T3,58368,28,16.249418258666992,0.0,-0.0007151681929826736,8.25851058959961,2.724041223526001,5.9327343478798866e-05,0.0,0.4798697233200073,0.0006126761436462402,-0.5109228491783142
kl,False,0,T3,59392,29,12.679762840270996,0.0,-0.0003963960334658623,9.016844749450684,2.724100351333618,9.951181709766388e-06,0.0,0.4712989032268524,0.0006142854690551758,-0.5109042525291443
kl,False,1,T1,1024,1,5.092994689941406,0.0,-0.015038279816508293,0.5302495360374451,2.7560160160064697,0.010510632768273354,0.20589192708333334,0.0,0.0,-0.5002272725105286
kl,False,1,T1,2048,2,6.273960113525391,0.0,-0.008374613709747791,1.8582777976989746,2.7590808868408203,0.015785031020641327,0.14762369791666666,0.0,0.0,-0.49920234084129333
kl,False,1,T1,3072,3,16.941673278808594,0.0,-0.008441878482699394,4.7270002365112305,2.755199670791626,0.00836887490004301,0.10823567708333333,0.0,0.0,-0.5007250905036926
kl,False,1,T1,4096,4,6.405702590942383,0.0,-0.01182455476373434,6.372942924499512,2.746347665786743,0.005710122641175985,0.08675130208333333,0.0,0.0,-0.5036218166351318
kl,False,1,T1,5120,5,10.556045532226562,0.0,-0.001621035858988762,10.619751930236816,2.743126153945923,0.0048382640816271305,0.07666015625,0.0,0.0,-0.5045923590660095
kl,False,1,T1,6144,6,23.250410079956055,1.0,-0.008090972900390625,13.59423828125,2.7376248836517334,0.0031056359875947237,0.06510416666666667,0.0,0.0,-0.5065509080886841
kl,False,1,T1,7168,7,23.147262573242188,1.0,-0.012218374758958817,14.21683120727539,2.7294023036956787,0.00227340217679739,0.044270833333333336,0.0,0.0,-0.5092893242835999
kl,False,1,T1,8192,8,21.822959899902344,1.0,-0.009235460311174393,13.588312149047852,2.7245044708251953,0.004869443364441395,0.047037760416666664,0.0,0.0,-0.5108023881912231
kl,False,1,T1,9216,9,23.12901496887207,1.0,-0.003063160926103592,12.647159576416016,2.7210233211517334,0.00833204761147499,0.034016927083333336,0.0,0.0,-0.5120168328285217
kl,False,1,T1,10240,10,19.614295959472656,1.0,-0.005634162575006485,13.478187561035156,2.7184693813323975,0.011146413162350655,0.053873697916666664,0.0,0.0,-0.5127894282341003
kl,False,1,T1,11264,11,20.37384605407715,1.0,-0.008587386459112167,12.052942276000977,2.717376470565796,0.010214433073997498,0.033528645833333336,0.0,0.0,-0.5131579637527466
kl,False,1,T1,12288,12,19.00345230102539,1.0,-0.0010091401636600494,10.678930282592773,2.71584415435791,0.004741733893752098,0.0361328125,0.0,0.0,-0.5137085914611816
kl,False,1,T1,13312,13,18.822933197021484,1.0,0.002039363607764244,11.907341003417969,2.713125467300415,0.0022644486743956804,0.00048828125,0.0,0.0,-0.5146183371543884
kl,False,1,T1,14336,14,20.759714126586914,1.0,-0.005756207276135683,12.368152618408203,2.710582971572876,0.006414374336600304,0.02490234375,0.0,0.0,-0.515458881855011
kl,False,1,T1,15360,15,16.960491180419922,1.0,-0.008211721666157246,10.728682518005371,2.708728790283203,0.011423023417592049,0.02880859375,0.0,0.0,-0.5160672068595886
kl,False,1,T1,16384,16,17.64472198486328,1.0,0.0024485327303409576,11.045174598693848,2.706461191177368,0.005326916463673115,0.007975260416666666,0.0,0.0,-0.5168436765670776
kl,False,1,T1,17408,17,23.98935317993164,1.0,0.0016525201499462128,10.127344131469727,2.7050046920776367,0.002554123057052493,0.00244140625,0.0,0.0,-0.5172770023345947
kl,False,1,T1,18432,18,21.167003631591797,1.0,-0.005712540820240974,10.046806335449219,2.704416036605835,0.0067962538450956345,0.0035807291666666665,0.0,0.0,-0.5174910426139832
kl,False,1,T1,19456,19,22.955154418945312,1.0,0.002866482362151146,9.888562202453613,2.7030019760131836,0.004944125190377235,0.015462239583333334,0.0,0.0,-0.5179770588874817
kl,False,1,T1,20480,20,16.3765869140625,1.0,-0.008609852753579617,7.787439346313477,2.7020280361175537,0.003934543579816818,0.017415364583333332,0.0,0.0,-0.518263041973114
kl,False,1,T1,21504,21,19.777379989624023,1.0,-0.0034471545368433,8.635066986083984,2.7018473148345947,0.0010559784714132547,0.0003255208333333333,0.0,0.0,-0.5183324813842773
kl,False,1,T1,22528,22,24.172361373901367,1.0,0.0024910569190979004,8.953615188598633,2.7011525630950928,0.002014157362282276,0.0006510416666666666,0.0,0.0,-0.5185809135437012
kl,False,1,T1,23552,23,16.887792587280273,1.0,-0.0008632335811853409,7.159610748291016,2.700434684753418,0.0006159769836813211,0.0,0.0,0.0,-0.5187996029853821
kl,False,1,T1,24576,24,19.255117416381836,1.0,-0.0005534850060939789,8.116059303283691,2.7002675533294678,0.00017894944176077843,0.0,0.0,0.0,-0.518851101398468
kl,False,1,T1,25600,25,18.66209602355957,1.0,-0.001348353922367096,8.206451416015625,2.700239419937134,0.0015205440577119589,0.0,0.0,0.0,-0.5188587307929993
kl,False,1,T1,26624,26,16.720294952392578,1.0,-0.00021161651238799095,6.843448162078857,2.700145959854126,5.1412731409072876e-05,0.0,0.0,0.0,-0.5188913345336914
kl,False,1,T1,27648,27,21.539203643798828,1.0,-6.891414523124695e-05,7.666380405426025,2.7002222537994385,8.50367359817028e-06,0.0,0.0,0.0,-0.5188619494438171
kl,False,1,T1,28672,28,17.4943904876709,1.0,-5.2100978791713715e-05,7.865269660949707,2.7002084255218506,1.9330298528075218e-05,0.0,0.0,0.0,-0.5188701748847961
kl,False,1,T1,29696,29,18.834196090698242,1.0,0.00019169040024280548,6.9795074462890625,2.700181722640991,1.0327203199267387e-05,0.0,0.0,0.0,-0.518878161907196
kl,False,1,T3,30720,1,0.11765976250171661,0.0,-0.005368194077163935,3.672971725463867,2.698997735977173,0.008860163390636444,0.021158854166666668,0.00801242794841528,2.8014183044433594e-06,-0.5193562507629395
kl,False,1,T3,31744,2,0.17332884669303894,0.0,-0.005542570725083351,3.8507795333862305,2.6974985599517822,0.0036457059904932976,0.04833984375,0.0009305176790803671,2.3126602172851562e-05,-0.5197533965110779
kl,False,1,T3,32768,3,0.17999090254306793,0.0,0.0020773541182279587,3.0087180137634277,2.699737787246704,0.004970548674464226,0.061197916666666664,0.003036057809367776,1.2040138244628906e-05,-0.5190309882164001
kl,False,1,T3,33792,4,0.22926652431488037,0.0,0.0024785324931144714,3.4404971599578857,2.699462652206421,0.0023323954083025455,0.032389322916666664,0.002180529525503516,4.13060188293457e-05,-0.5191127061843872
kl,False,1,T3,34816,5,0.23910093307495117,0.0,-0.001298307441174984,3.0235490798950195,2.6966264247894287,0.0032750237733125687,0.047037760416666664,0.003721898887306452,8.33272933959961e-05,-0.5201851725578308
kl,False,1,T3,35840,6,0.29903286695480347,0.0,-0.004271745681762695,2.415876865386963,2.6931822299957275,0.004406805150210857,0.034993489583333336,0.007704319432377815,6.240606307983398e-05,-0.5212734341621399
kl,False,1,T3,36864,7,0.19456657767295837,0.0,-0.005967885255813599,2.1436219215393066,2.693899154663086,0.0035445441026240587,0.06461588541666667,0.005783970467746258,7.098913192749023e-05,-0.5208904147148132
kl,False,1,T3,37888,8,0.28241395950317383,0.0,-0.004652723670005798,2.0837113857269287,2.699681282043457,0.0014515500515699387,0.053385416666666664,0.002760080387815833,6.794929504394531e-05,-0.5189169049263
kl,False,1,T3,38912,9,0.11147210747003555,0.0,-0.00525609590113163,1.6506102085113525,2.7062933444976807,0.00706856045871973,0.022786458333333332,0.008569329045712948,0.00010395050048828125,-0.5167738795280457
kl,False,1,T3,39936,10,0.4545819163322449,0.0,-0.00036415550857782364,1.2463667392730713,2.708193778991699,0.003699780674651265,0.02978515625,0.011842097155749798,0.00011658668518066406,-0.5161837935447693
kl,False,1,T3,40960,11,0.32574623823165894,0.0,-0.00010910863056778908,0.9371809959411621,2.706878900527954,0.007122364826500416,0.023274739583333332,0.013717403635382652,0.00010591745376586914,-0.5166891813278198
kl,False,1,T3,41984,12,0.41080278158187866,0.0,0.004444278310984373,0.790574848651886,2.7049620151519775,0.004275510087609291,0.0030924479166666665,0.016854699701070786,0.00011050701141357422,-0.5173084139823914
kl,False,1,T3,43008,13,0.4377456605434418,0.0,-0.0029707960784435272,0.5537909269332886,2.7055673599243164,0.010029847733676434,0.059244791666666664,0.03423019126057625,9.930133819580078e-05,-0.5170448422431946
kl,False,1,T3,44032,14,0.6513564586639404,0.0,-0.0071493275463581085,0.41890090703964233,2.7107248306274414,0.0032738784793764353,0.044921875,0.028508396819233894,0.00010257959365844727,-0.515247106552124
kl,False,1,T3,45056,15,0.7026580572128296,0.0,-0.006516166031360626,0.2711169123649597,2.711894989013672,0.0037562681827694178,0.039713541666666664,0.047761570662260056,0.00011241436004638672,-0.5150211453437805
kl,False,1,T3,46080,16,0.8336024880409241,0.0,-0.00947519764304161,0.21322321891784668,2.709125280380249,0.004516695626080036,0.057291666666666664,0.06489765644073486,0.0001366734504699707,-0.5159398913383484
kl,False,1,T3,47104,17,0.7571204900741577,0.0,-0.005728835705667734,0.12975284457206726,2.710862874984741,0.004755012225359678,0.06689453125,0.1030428558588028,0.00017219781875610352,-0.5152750611305237
kl,False,1,T3,48128,18,2.733752727508545,0.0,-0.01942972093820572,0.19285042583942413,2.713395833969116,0.00895459484308958,0.15120442708333334,0.1513192504644394,0.00023061037063598633,-0.5144467949867249
kl,False,1,T3,49152,19,2.0273146629333496,0.0,-0.010887518525123596,0.13134421408176422,2.716360092163086,0.0031320329289883375,0.09261067708333333,0.17943203449249268,0.0002875328063964844,-0.5134389996528625
kl,False,1,T3,50176,20,2.4067299365997314,0.0,-0.01876276358962059,0.14542774856090546,2.718158483505249,0.0049652596935629845,0.10172526041666667,0.22897674143314362,0.00037854909896850586,-0.5128805041313171
kl,False,1,T3,51200,21,6.887176513671875,0.0,-0.027091069146990776,0.9536274075508118,2.7186872959136963,0.0118185393512249,0.09537760416666667,0.31953614950180054,0.000429689884185791,-0.5126892924308777
kl,False,1,T3,52224,22,7.356090068817139,0.0,-0.0032443106174468994,2.2637312412261963,2.719712972640991,0.0013514989987015724,0.0,0.3036000728607178,0.0004398226737976074,-0.512340247631073
kl,False,1,T3,53248,23,13.0802583694458,0.0,-0.010316375643014908,2.6461873054504395,2.719835042953491,0.005340175703167915,0.035970052083333336,0.35815146565437317,0.0004328489303588867,-0.5123553276062012
kl,False,1,T3,54272,24,10.654001235961914,0.0,-0.0017451643943786621,6.233912467956543,2.719594717025757,0.0003763951826840639,0.0,0.37593525648117065,0.00043839216232299805,-0.512385904788971
kl,False,1,T3,55296,25,26.819639205932617,0.0,-0.002758357673883438,5.877829074859619,2.7201364040374756,0.00048812804743647575,0.0,0.42075902223587036,0.0004628896713256836,-0.5122250914573669
kl,False,1,T3,56320,26,20.116479873657227,0.0,0.003898738883435726,7.484321117401123,2.720430612564087,0.0005039179231971502,0.0,0.40604764223098755,0.00047779083251953125,-0.5121126770973206
kl,False,1,T3,57344,27,24.851564407348633,1.0,-0.014862560667097569,6.594447135925293,2.720888137817383,0.0009696779306977987,0.0,0.4214067757129669,0.0004916787147521973,-0.511971652507782
kl,False,1,T3,58368,28,15.010266304016113,0.0,-0.0005382867529988289,5.8404364585876465,2.7209432125091553,4.433700814843178e-05,0.0,0.43652501702308655,0.00049591064453125,-0.5119578838348389
kl,False,1,T3,59392,29,31.745912551879883,1.0,-0.0006957072764635086,7.298523902893066,2.720952033996582,1.6866950318217278e-05,0.0,0.43331092596054077,0.0004972219467163086,-0.511954128742218
kl,False,2,T1,1024,1,0.3512282073497772,0.0,-0.03468324616551399,0.012231843546032906,2.769559621810913,0.012005044147372246,0.24267578125,0.0,0.0,-0.4955570697784424
kl,False,2,T1,2048,2,0.7197829484939575,0.0,-0.022487670183181763,0.038673996925354004,2.7763845920562744,0.012949553318321705,0.3367513020833333,0.0,0.0,-0.49343588948249817
kl,False,2,T1,3072,3,1.5720959901809692,0.0,-0.020120741799473763,0.07388825714588165,2.7822935581207275,0.015097116120159626,0.23665364583333334,0.0,0.0,-0.4914204776287079
kl,False,2,T1,4096,4,1.4357984066009521,0.0,-0.014035031199455261,0.10201609134674072,2.7861690521240234,0.0090037165209651,0.18961588541666666,0.0,0.0,-0.49019935727119446
kl,False,2,T1,5120,5,4.852819442749023,0.0,-0.014604596421122551,0.3120964765548706,2.789189338684082,0.008323430083692074,0.17057291666666666,0.0,0.0,-0.48916587233543396
kl,False,2,T1,6144,6,9.721341133117676,0.0,-0.026354879140853882,2.002138376235962,2.790079355239868,0.009359327144920826,0.12174479166666667,0.0,0.0,-0.4889356791973114
kl,False,2,T1,7168,7,22.193443298339844,1.0,-0.014669116586446762,7.208128452301025,2.7887017726898193,0.009172480553388596,0.09228515625,0.0,0.0,-0.4894060790538788
kl,False,2,T1,8192,8,13.02320671081543,0.0,-0.004131816327571869,11.435420036315918,2.7882509231567383,0.008129691705107689,0.042805989583333336,0.0,0.0,-0.48948904871940613
kl,False,2,T1,9216,9,25.377824783325195,0.0,-0.001271551474928856,9.865692138671875,2.7903425693511963,0.016392230987548828,0.07194010416666667,0.0,0.0,-0.48879197239875793
kl,False,2,T1,10240,10,21.156612396240234,1.0,0.0005345218814909458,14.704514503479004,2.7928354740142822,0.0065840911120176315,0.06201171875,0.0,0.0,-0.4879530966281891
kl,False,2,T1,11264,11,22.05345916748047,1.0,-0.008485883474349976,14.196813583374023,2.793729543685913,0.00993490219116211,0.06998697916666667,0.0,0.0,-0.4877185821533203
kl,False,2,T1,12288,12,18.94509506225586,1.0,-0.0013677128590643406,14.15503215789795,2.7933499813079834,0.007818258367478848,0.0615234375,0.0,0.0,-0.48781439661979675
kl,False,2,T1,13312,13,20.70301628112793,1.0,-0.021316859871149063,11.742298126220703,2.793937921524048,0.013733522035181522,0.048014322916666664,0.0,0.0,-0.4876054525375366
kl,False,2,T1,14336,14,17.330732345581055,1.0,-0.011043839156627655,13.14654541015625,2.794675827026367,0.006934612989425659,0.0234375,0.0,0.0,-0.4873782694339752
kl,False,2,T1,15360,15,18.109453201293945,1.0,-0.008753315545618534,12.45439624786377,2.795332193374634,0.006369434297084808,0.009114583333333334,0.0,0.0,-0.4871235191822052
kl,False,2,T1,16384,16,19.00410270690918,1.0,-0.0016137612983584404,12.426542282104492,2.7964935302734375,0.004802050068974495,0.006184895833333333,0.0,0.0,-0.48677846789360046
kl,False,2,T1,17408,17,18.90711784362793,1.0,-0.0010874327272176743,11.865704536437988,2.7955973148345947,0.0038071158342063427,0.034993489583333336,0.0,0.0,-0.48710885643959045
kl,False,2,T1,18432,18,17.805484771728516,1.0,-0.0008673742413520813,11.467379570007324,2.7943570613861084,0.006920631974935532,0.02001953125,0.0,0.0,-0.48749569058418274
kl,False,2,T1,19456,19,16.249744415283203,1.0,-0.00022094137966632843,10.321208000183105,2.7943308353424072,0.011329956352710724,0.02978515625,0.0,0.0,-0.4874805510044098
kl,False,2,T1,20480,20,17.40407371520996,1.0,-0.002207639627158642,9.454206466674805,2.793999671936035,0.006206860765814781,0.014973958333333334,0.0,0.0,-0.4876392185688019
kl,False,2,T1,21504,21,18.10718536376953,1.0,-0.0015693367458879948,9.171743392944336,2.792856216430664,0.004811089485883713,0.021158854166666668,0.0,0.0,-0.48800384998321533
kl,False,2,T1,22528,22,15.74129867553711,1.0,-0.0011177510023117065,9.123226165771484,2.7921526432037354,0.0016848994418978691,0.0,0.0,0.0,-0.48823413252830505
kl,False,2,T1,23552,23,14.726102828979492,1.0,-0.005650706589221954,10.05695629119873,2.7917630672454834,0.0013069638516753912,0.0,0.0,0.0,-0.48835718631744385
kl,False,2,T1,24576,24,17.739530563354492,1.0,-0.001053355634212494,9.504889488220215,2.791520833969116,0.0004434629809111357,0.0,0.0,0.0,-0.4884355366230011
kl,False,2,T1,25600,25,17.83099937438965,1.0,-0.0035953475162386894,7.862306118011475,2.791370391845703,0.0008119770791381598,0.0,0.0,0.0,-0.48848700523376465
kl,False,2,T1,26624,26,15.67196273803711,1.0,-0.000715211033821106,7.857658386230469,2.791278600692749,0.0002615514677017927,0.0,0.0,0.0,-0.48851194977760315
kl,False,2,T1,27648,27,16.32756996154785,1.0,-0.0006880848668515682,7.021944522857666,2.791168451309204,0.00025838171131908894,0.0,0.0,0.0,-0.48855113983154297
kl,False,2,T1,28672,28,16.299591064453125,1.0,-0.0006498396396636963,8.052070617675781,2.791063070297241,8.536805398762226e-05,0.0,0.0,0.0,-0.48858562111854553
kl,False,2,T1,29696,29,18.150718688964844,1.0,-0.0003626011312007904,7.066731929779053,2.7910420894622803,4.752539098262787e-06,0.0,0.0,0.0,-0.48859134316444397
kl,False,2,T3,30720,1,-0.025675948709249496,0.0,-0.010849897749722004,2.7860965728759766,2.7921018600463867,0.0056333099491894245,0.041015625,0.005782386288046837,1.5497207641601562e-06,-0.4881351888179779
