method,use_morphology,stage,eval_task,success_mean,success_std,return_mean,return_std,seeds
kl,False,after_T1,T1,1.0,0.0,17.42115312440522,1.2994936983057168,5
kl,False,after_T3,T1,0.93,0.13038404810405302,19.59110064512215,2.106767028640056,5
kl,False,after_T3,T3,0.005,0.01118033988749895,1.2496365124690245,2.4747944685269703,5
